epoch,train_loss,val_loss,train_acc,val_acc,val_f1
57,0.12638288107700646,0.3491646349430084,0.993359375,0.910625,0.9106221720296619
58,0.12936215847730637,0.34728187788277864,0.992265625,0.911875,0.9118722115816946
59,0.1276286846259609,0.3485271539539099,0.992265625,0.909375,0.909370716350265
60,0.12890032608993351,0.34897445887327194,0.991953125,0.910625,0.910619099463988
61,0.12767581338994205,0.34463080018758774,0.99234375,0.90875,0.9087477186929673
62,0.1293846539920196,0.34848069213330746,0.991796875,0.910625,0.9106241271887421
63,0.12895793374627829,0.343140684068203,0.991875,0.908125,0.9081246770008176
64,0.12876420526299626,0.3481593634933233,0.991796875,0.90875,0.9087408740874088
65,0.128046621568501,0.34876621421426535,0.9921875,0.910625,0.9106149092612408
66,0.12776847602799535,0.347491760738194,0.993046875,0.911875,0.9118733132001354
67,0.12779696646612138,0.34724797029048204,0.9921875,0.909375,0.909370716350265
68,0.1281176070915535,0.34632870089262724,0.991875,0.909375,0.909369016939009
69,0.1275135868927464,0.3486371636390686,0.992734375,0.909375,0.909369016939009
70,0.12873187463264912,0.34853174164891243,0.991640625,0.909375,0.9093721324776292
71,0.12908223317936063,0.3455560076981783,0.991875,0.911875,0.9118746901844577
72,0.12876625650096685,0.34565665386617184,0.99140625,0.91,0.9099998593747802
73,0.12772084085736424,0.34822261054068804,0.992734375,0.91125,0.9112477811945299
74,0.12938346550799906,0.3466664757579565,0.991796875,0.91125,0.9112487519355741
75,0.12861110840458423,0.3466539243236184,0.9921875,0.910625,0.9106241271887421
76,0.13021801854483783,0.3453961741179228,0.9915625,0.91,0.9099977499437486
77,0.12900168856140226,0.34853915125131607,0.9915625,0.909375,0.909369016939009
78,0.12685148371383548,0.3449080577120185,0.992734375,0.9075,0.9074998554685242
79,0.1285848463885486,0.3461102666333318,0.9925,0.91,0.9099977499437486
80,0.1292219003662467,0.34511903673410416,0.991875,0.911875,0.9118722115816946
81,0.12861958250869066,0.34710559621453285,0.9925,0.906875,0.9068720533735637
82,0.12814294220879674,0.34775059670209885,0.991640625,0.910625,0.9106221720296619
83,0.12791452545206994,0.34618491865694523,0.99171875,0.91,0.9099949372152184
